"metro_area_name","year","week","iclaimnsa"
"Kokomo",2016,10,79
"Kokomo",2016,11,168
"Kokomo",2016,12,221
"Kokomo",2016,13,75
"Kokomo",2016,14,57
"Kokomo",2016,15,73
"Kokomo",2016,16,56
"Kokomo",2016,17,46
"Kokomo",2016,18,29
"Kokomo",2016,19,76
"Kokomo",2016,20,51
"Kokomo",2016,21,97
"Kokomo",2016,22,716
"Kokomo",2016,23,167
"Kokomo",2016,24,49
"Kokomo",2016,25,57
"Kokomo",2016,26,40
"Kokomo",2016,27,51
"Kokomo",2016,28,62
"Kokomo",2016,29,58
"Kokomo",2016,30,73
"Kokomo",2016,31,376
"Kokomo",2016,32,564
"Kokomo",2016,33,91
"Kokomo",2016,34,75
"Kokomo",2016,35,44
"Kokomo",2016,36,46
"Kokomo",2016,37,49
"Kokomo",2016,38,53
"Kokomo",2016,39,43
"Kokomo",2016,40,42
"Kokomo",2016,41,85
"Kokomo",2016,42,166
"Kokomo",2016,43,59
"Kokomo",2016,44,55
"Kokomo",2016,45,70
"Kokomo",2016,46,95
"Kokomo",2016,47,644
"Kokomo",2016,48,128
"Kokomo",2016,49,63
"Kokomo",2016,50,118
"Kokomo",2016,51,367
"Kokomo",2016,52,828
"Kokomo",2016,53,192
"Kokomo",2017,1,139
"Kokomo",2017,2,96
"Kokomo",2017,3,86
"Kokomo",2017,4,755
"Kokomo",2017,5,165
"Kokomo",2017,6,72
"Kokomo",2017,7,64
"Kokomo",2017,8,41
"Kokomo",2017,9,52
"Kokomo",2017,10,55
"Kokomo",2017,11,64
"Kokomo",2017,12,183
"Kokomo",2017,13,858
"Kokomo",2017,14,139
"Kokomo",2017,15,55
"Kokomo",2017,16,70
"Kokomo",2017,17,215
"Kokomo",2017,18,169
"Kokomo",2017,19,54
"Kokomo",2017,20,49
"Kokomo",2017,21,62
"Kokomo",2017,22,49
"Kokomo",2017,23,88
"Kokomo",2017,24,364
"Kokomo",2017,25,326
"Kokomo",2017,26,37
"Kokomo",2017,27,35
"Kokomo",2017,28,47
"Kokomo",2017,29,48
"Kokomo",2017,30,35
"Kokomo",2017,31,56
"Kokomo",2017,32,73
"Kokomo",2017,33,62
"Kokomo",2017,34,142
"Kokomo",2017,35,43
"Kokomo",2017,36,38
"Kokomo",2017,37,38
"Kokomo",2017,38,50
"Kokomo",2017,39,25
"Kokomo",2017,40,51
"Kokomo",2017,41,56
"Kokomo",2017,42,215
"Kokomo",2017,43,633
"Kokomo",2017,44,40
"Kokomo",2017,45,53
"Kokomo",2017,46,59
"Kokomo",2017,47,25
"Kokomo",2017,48,54
"Kokomo",2017,49,57
"Kokomo",2017,50,63
"Kokomo",2017,51,194
"Kokomo",2017,52,124
"Kokomo",2018,1,117
"Kokomo",2018,2,125
"Kokomo",2018,3,58
"Kokomo",2018,4,46
"Kokomo",2018,5,68
"Kokomo",2018,6,57
"Kokomo",2018,7,36
"Kokomo",2018,8,38
"Kokomo",2018,9,48
"Kokomo",2018,10,41
"Kokomo",2018,11,30
"Kokomo",2018,12,101
"Kokomo",2018,13,87
"Kokomo",2018,14,44
"Kokomo",2018,15,295
"Kokomo",2018,16,61
"Kokomo",2018,17,34
"Kokomo",2018,18,44
"Kokomo",2018,19,41
"Kokomo",2018,20,45
"Kokomo",2018,21,27
"Kokomo",2018,22,34
"Kokomo",2018,23,43
"Kokomo",2018,24,52
"Kokomo",2018,25,65
"Kokomo",2018,26,27
"Kokomo",2018,27,51
"Kokomo",2018,28,41
"Kokomo",2018,29,20
"Kokomo",2018,30,35
"Kokomo",2018,31,21
"Kokomo",2018,32,30
"Kokomo",2018,33,29
"Kokomo",2018,34,103
"Kokomo",2018,35,754
"Kokomo",2018,36,232
"Kokomo",2018,37,47
"Kokomo",2018,38,33
"Kokomo",2018,39,48
"Kokomo",2018,40,41
"Kokomo",2018,41,56
"Kokomo",2018,42,223
"Kokomo",2018,43,418
"Kokomo",2018,44,159
"Kokomo",2018,45,103
"Kokomo",2018,46,62
"Kokomo",2018,47,50
"Kokomo",2018,48,77
"Kokomo",2018,49,57
"Kokomo",2018,50,77
"Kokomo",2018,51,383
"Kokomo",2018,52,515
"Kokomo",2019,1,101
"Kokomo",2019,2,94
"Kokomo",2019,3,59
"Kokomo",2019,4,56
"Kokomo",2019,5,39
"Kokomo",2019,6,50
"Kokomo",2019,7,42
"Kokomo",2019,8,45
"Kokomo",2019,9,42
"Kokomo",2019,10,47
"Kokomo",2019,11,34
"Kokomo",2019,12,107
"Kokomo",2019,13,187
"Kokomo",2019,14,677
"Kokomo",2019,15,107
"Kokomo",2019,16,584
"Kokomo",2019,17,54
"Kokomo",2019,18,41
"Kokomo",2019,19,49
"Kokomo",2019,20,65
"Kokomo",2019,21,43
"Kokomo",2019,22,44
"Kokomo",2019,23,51
"Kokomo",2019,24,45
"Kokomo",2019,25,40
"Kokomo",2019,26,51
"Kokomo",2019,27,23
"Kokomo",2019,28,64
"Kokomo",2019,29,52
"Kokomo",2019,30,89
"Kokomo",2019,31,38
"Kokomo",2019,32,33
"Kokomo",2019,33,46
"Kokomo",2019,34,34
"Kokomo",2019,35,27
"Kokomo",2019,36,48
"Kokomo",2019,37,21
"Kokomo",2019,38,49
"Kokomo",2019,39,49
"Kokomo",2019,40,41
"Kokomo",2019,41,69
"Kokomo",2019,42,25
"Kokomo",2019,43,47
"Kokomo",2019,44,60
"Kokomo",2019,45,57
"Kokomo",2019,46,70
"Kokomo",2019,47,60
"Kokomo",2019,48,67
"Kokomo",2019,49,89
"Kokomo",2019,50,78
"Kokomo",2019,51,74
"Kokomo",2019,52,68
"Kokomo",2020,1,95
"Kokomo",2020,2,112
"Kokomo",2020,3,80
"Kokomo",2020,4,75
"Kokomo",2020,5,43
"Kokomo",2020,6,50
"Kokomo",2020,7,44
"Kokomo",2020,8,53
"Kokomo",2020,9,48
"Kokomo",2020,10,43
"Kokomo",2020,11,143
"Kokomo",2020,12,1791
"Kokomo",2020,13,5601
"Kokomo",2020,14,2103
"Kokomo",2020,15,1981
"Kokomo",2020,16,1297
"Kokomo",2020,17,926
"Kokomo",2020,18,778
"Kokomo",2020,19,529
"Kokomo",2020,20,496
"Kokomo",2020,21,414
"Kokomo",2020,22,374
"Kokomo",2020,23,339
"Kokomo",2020,24,344
"Kokomo",2020,25,416
"Kokomo",2020,26,641
"Kokomo",2020,27,373
"Kokomo",2020,29,475
"Kokomo",2020,30,532
"Kokomo",2020,31,263
"Kokomo",2020,32,241
"Kokomo",2020,33,281
"Kokomo",2020,34,219
"Kokomo",2020,35,227
"Kokomo",2020,36,204
"Kokomo",2020,37,562
"Kokomo",2020,38,214
"Kokomo",2020,39,189
"Kokomo",2020,40,222
"Kokomo",2020,41,1196
"Kokomo",2020,42,350
"Kokomo",2020,43,274
"Kokomo",2020,44,246
"Kokomo",2020,45,259
"Kokomo",2020,46,295
"Kokomo",2020,47,467
"Kokomo",2020,48,417
"Kokomo",2020,49,582
"Kokomo",2020,50,342
"Kokomo",2020,51,308
"Kokomo",2020,52,258
"Kokomo",2021,1,285
"Kokomo",2021,2,1244
"Kokomo",2021,3,409
"Kokomo",2021,4,364
"Kokomo",2021,5,379
"Kokomo",2021,6,459
"Kokomo",2021,7,1325
"Kokomo",2021,8,270
"Kokomo",2021,9,287
"Kokomo",2021,10,269
"Kokomo",2021,11,280
"Kokomo",2021,12,277
"Kokomo",2021,13,290
"Kokomo",2021,14,307
"Kokomo",2021,15,1413
"Kokomo",2021,16,1419
"Kokomo",2021,17,782
"Kokomo",2021,18,338
"Kokomo",2021,19,291
"Kokomo",2021,20,520
"Kokomo",2021,21,372
"Kokomo",2021,22,738
"Kokomo",2021,23,430
"Kokomo",2021,24,178
"Kokomo",2021,25,153
"Kokomo",2021,26,142
"Kokomo",2021,27,145
"Kokomo",2021,28,961
"Kokomo",2021,29,583
"Kokomo",2021,30,413
"Kokomo",2021,31,458
"Kokomo",2021,32,367
"Kokomo",2021,33,421
"Kokomo",2021,34,305
"Kokomo",2021,35,221
"Kokomo",2021,36,302
"Kokomo",2021,37,281
"Kokomo",2021,38,178
"Kokomo",2021,39,114
"Kokomo",2021,40,106
"Kokomo",2021,41,369
"Kokomo",2021,42,164
"Kokomo",2021,43,128
"Kokomo",2021,44,143
"Kokomo",2021,45,178
"Kokomo",2021,46,353
"Kokomo",2021,47,102
"Kokomo",2021,48,90
"Kokomo",2021,49,139
"Kokomo",2021,50,118
"Kokomo",2021,51,145
"Kokomo",2021,52,581
"Kokomo",2022,1,141
"Kokomo",2022,2,230
"Kokomo",2022,3,212
"Kokomo",2022,4,110
"Kokomo",2022,5,155
"Kokomo",2022,6,137
"Kokomo",2022,7,95
"Kokomo",2022,8,76
"Kokomo",2022,9,69
"Kokomo",2022,10,62
"Kokomo",2022,11,88
"Kokomo",2022,12,57
"Kokomo",2022,13,46
"Kokomo",2022,14,50
"Kokomo",2022,15,120
"Kokomo",2022,16,112
"Kokomo",2022,17,116
"Kokomo",2022,18,113
"Kokomo",2022,19,63
"Kokomo",2022,20,78
"Kokomo",2022,21,68
"Kokomo",2022,22,68
"Kokomo",2022,23,63
"Kokomo",2022,24,75
"Kokomo",2022,25,701
"Kokomo",2022,26,437
"Kokomo",2022,27,601
"Kokomo",2022,28,445
"Kokomo",2022,29,89
"Kokomo",2022,30,77
"Kokomo",2022,31,79
"Kokomo",2022,32,84
"Kokomo",2022,33,144
"Kokomo",2022,34,289
"Kokomo",2022,35,85
"Kokomo",2022,36,83
"Kokomo",2022,37,58
"Kokomo",2022,38,65
"Kokomo",2022,39,137
"Kokomo",2022,40,56
"Kokomo",2022,41,134
"Kokomo",2022,42,235
"Kokomo",2022,43,109
"Kokomo",2022,44,297
"Lafayette",2008,1,280
"Lafayette",2008,2,388
"Lafayette",2008,3,263
"Lafayette",2008,4,219
"Lafayette",2008,5,168
"Lafayette",2008,6,364
"Lafayette",2008,7,209
"Lafayette",2008,8,171
"Lafayette",2008,10,237
"Lafayette",2008,11,159
"Lafayette",2008,12,126
"Lafayette",2008,13,267
"Lafayette",2008,14,262
"Lafayette",2008,15,251
"Lafayette",2008,16,111
"Lafayette",2008,17,130
"Lafayette",2008,18,138
"Lafayette",2008,19,161
"Lafayette",2008,20,155
"Lafayette",2008,21,147
"Lafayette",2008,22,128
"Lafayette",2008,23,203
"Lafayette",2008,24,148
"Lafayette",2008,25,136
"Lafayette",2008,26,122
"Lafayette",2008,27,164
"Lafayette",2008,28,339
"Lafayette",2008,30,130
"Lafayette",2008,31,113
"Lafayette",2008,32,126
"Lafayette",2008,33,146
"Lafayette",2008,34,128
"Lafayette",2008,35,141
"Lafayette",2008,36,135
"Lafayette",2008,37,151
"Lafayette",2008,38,169
"Lafayette",2008,39,118
"Lafayette",2008,40,134
"Lafayette",2008,41,201
"Lafayette",2008,42,198
"Lafayette",2008,43,240
"Lafayette",2008,44,227
"Lafayette",2008,45,260
"Lafayette",2008,46,313
"Lafayette",2008,47,440
"Lafayette",2008,48,318
"Lafayette",2008,49,460
"Lafayette",2008,50,414
"Lafayette",2008,51,666
"Lafayette",2008,52,1654
"Lafayette",2009,1,685
"Lafayette",2009,2,752
"Lafayette",2009,3,546
"Lafayette",2009,4,480
"Lafayette",2009,5,415
"Lafayette",2009,6,499
"Lafayette",2009,7,426
"Lafayette",2009,8,492
"Lafayette",2009,9,718
"Lafayette",2009,10,707
"Lafayette",2009,11,365
"Lafayette",2009,12,396
"Lafayette",2009,13,486
"Lafayette",2009,14,314
"Lafayette",2009,15,608
"Lafayette",2009,16,347
"Lafayette",2009,17,1088
"Lafayette",2009,18,394
"Lafayette",2009,19,362
"Lafayette",2009,20,338
"Lafayette",2009,21,734
"Lafayette",2009,22,416
"Lafayette",2009,23,584
"Lafayette",2009,24,814
"Lafayette",2009,25,457
"Lafayette",2009,26,240
"Lafayette",2009,27,599
"Lafayette",2009,28,626
"Lafayette",2009,29,976
"Lafayette",2009,30,509
"Lafayette",2009,31,212
"Lafayette",2009,32,409
"Lafayette",2009,33,200
"Lafayette",2009,34,253
"Lafayette",2009,35,398
"Lafayette",2009,36,603
"Lafayette",2009,37,190
"Lafayette",2009,38,212
"Lafayette",2009,39,309
"Lafayette",2009,40,172
"Lafayette",2009,41,222
"Lafayette",2009,42,188
"Lafayette",2009,43,256
"Lafayette",2009,44,174
"Lafayette",2009,45,216
"Lafayette",2009,46,250
"Lafayette",2009,47,301
"Lafayette",2009,48,243
"Lafayette",2009,49,308
"Lafayette",2009,50,346
"Lafayette",2009,51,473
"Lafayette",2009,52,556
"Lafayette",2010,1,531
"Lafayette",2010,2,505
"Lafayette",2010,3,308
"Lafayette",2010,4,184
"Lafayette",2010,5,191
"Lafayette",2010,6,226
"Lafayette",2010,7,214
"Lafayette",2010,8,167
"Lafayette",2010,9,139
"Lafayette",2010,10,168
"Lafayette",2010,11,163
"Lafayette",2010,12,136
"Lafayette",2010,13,148
"Lafayette",2010,14,114
"Lafayette",2010,15,188
"Lafayette",2010,16,165
"Lafayette",2010,17,116
"Lafayette",2010,18,129
"Lafayette",2010,19,150
"Lafayette",2010,20,171
"Lafayette",2010,21,161
"Lafayette",2010,22,178
"Lafayette",2010,23,195
"Lafayette",2010,24,158
"Lafayette",2010,25,127
"Lafayette",2010,26,124
"Lafayette",2010,27,155
"Lafayette",2010,28,430
"Lafayette",2010,29,219
"Lafayette",2010,30,132
"Lafayette",2010,31,96
"Lafayette",2010,32,109
"Lafayette",2010,33,107
"Lafayette",2010,34,117
"Lafayette",2010,35,100
"Lafayette",2010,36,128
"Lafayette",2010,37,96
"Lafayette",2010,38,100
"Lafayette",2010,39,104
"Lafayette",2010,40,97
"Lafayette",2010,41,162
"Lafayette",2010,42,142
"Lafayette",2010,43,138
"Lafayette",2010,44,138
"Lafayette",2010,45,180
"Lafayette",2010,46,175
"Lafayette",2010,47,195
"Lafayette",2010,48,168
"Lafayette",2010,49,265
"Lafayette",2010,50,242
"Lafayette",2010,51,234
"Lafayette",2010,52,214
"Lafayette",2011,1,382
"Lafayette",2011,2,398
"Lafayette",2011,3,271
"Lafayette",2011,4,157
"Lafayette",2011,5,138
"Lafayette",2011,6,110
"Lafayette",2011,7,158
"Lafayette",2011,8,118
"Lafayette",2011,9,85
"Lafayette",2011,10,133
"Lafayette",2011,11,129
"Lafayette",2011,12,114
"Lafayette",2011,13,141
"Lafayette",2011,14,110
"Lafayette",2011,15,206
"Lafayette",2011,16,156
"Lafayette",2011,17,140
"Lafayette",2011,18,166
"Lafayette",2011,19,158
"Lafayette",2011,20,143
"Lafayette",2011,21,124
"Lafayette",2011,22,121
"Lafayette",2011,23,143
"Lafayette",2011,24,137
"Lafayette",2011,25,132
"Lafayette",2011,26,93
"Lafayette",2011,27,159
"Lafayette",2011,28,283
"Lafayette",2011,29,180
"Lafayette",2011,30,132
"Lafayette",2011,31,136
"Lafayette",2011,32,105
"Lafayette",2011,33,120
"Lafayette",2011,34,119
"Lafayette",2011,35,97
"Lafayette",2011,36,96
"Lafayette",2011,37,93
"Lafayette",2011,38,116
"Lafayette",2011,39,91
"Lafayette",2011,40,115
"Lafayette",2011,41,171
"Lafayette",2011,42,166
"Lafayette",2011,43,133
"Lafayette",2011,44,142
"Lafayette",2011,45,132
"Lafayette",2011,46,165
"Lafayette",2011,47,164
"Lafayette",2011,48,130
"Lafayette",2011,49,229
"Lafayette",2011,50,199
"Lafayette",2011,51,229
"Lafayette",2011,52,245
"Lafayette",2011,53,232
"Lafayette",2012,1,348
"Lafayette",2012,2,206
"Lafayette",2012,3,166
"Lafayette",2012,4,171
"Lafayette",2012,5,136
"Lafayette",2012,6,128
"Lafayette",2012,7,135
"Lafayette",2012,8,109
"Lafayette",2012,9,104
"Lafayette",2012,10,103
"Lafayette",2012,11,95
"Lafayette",2012,12,85
"Lafayette",2012,13,107
"Lafayette",2012,14,162
"Lafayette",2012,15,130
"Lafayette",2012,16,101
"Lafayette",2012,17,114
"Lafayette",2012,18,131
"Lafayette",2012,19,157
"Lafayette",2012,20,120
"Lafayette",2012,21,112
"Lafayette",2012,22,83
"Lafayette",2012,23,130
"Lafayette",2012,24,92
"Lafayette",2012,25,107
"Lafayette",2012,26,128
"Lafayette",2012,27,155
"Lafayette",2012,28,202
"Lafayette",2012,29,130
"Lafayette",2012,30,132
"Lafayette",2012,31,111
"Lafayette",2012,32,129
"Lafayette",2012,33,137
"Lafayette",2012,34,128
"Lafayette",2012,35,140
"Lafayette",2012,36,110
"Lafayette",2012,37,123
"Lafayette",2012,38,131
"Lafayette",2012,39,109
"Lafayette",2012,40,117
"Lafayette",2012,41,166
"Lafayette",2012,42,127
"Lafayette",2012,43,181
"Lafayette",2012,44,153
"Lafayette",2012,45,332
"Lafayette",2012,46,361
"Lafayette",2012,47,335
"Lafayette",2012,48,309
"Lafayette",2012,49,233
"Lafayette",2012,50,214
"Lafayette",2012,51,429
"Lafayette",2012,52,424
"Lafayette",2013,1,342
"Lafayette",2013,2,1085
"Lafayette",2013,3,218
"Lafayette",2013,4,146
"Lafayette",2013,5,168
"Lafayette",2013,6,647
"Lafayette",2013,7,263
"Lafayette",2013,8,108
"Lafayette",2013,9,112
"Lafayette",2013,10,215
"Lafayette",2013,11,89
"Lafayette",2013,12,175
"Lafayette",2013,13,144
"Lafayette",2013,14,131
"Lafayette",2013,15,145
"Lafayette",2013,16,150
"Lafayette",2013,17,147
"Lafayette",2013,18,124
"Lafayette",2013,19,181
"Lafayette",2013,20,171
"Lafayette",2013,21,103
"Lafayette",2013,22,81
"Lafayette",2013,23,182
"Lafayette",2013,24,176
"Lafayette",2013,25,133
"Lafayette",2013,26,120
"Lafayette",2013,27,252
"Lafayette",2013,28,347
"Lafayette",2013,29,178
"Lafayette",2013,30,76
"Lafayette",2013,31,83
"Lafayette",2013,32,109
"Lafayette",2013,33,116
"Lafayette",2013,34,116
"Lafayette",2013,35,221
"Lafayette",2013,36,144
"Lafayette",2013,37,111
"Lafayette",2013,38,148
"Lafayette",2013,39,367
"Lafayette",2013,40,113
"Lafayette",2013,41,189
"Lafayette",2013,42,141
"Lafayette",2013,43,110
"Lafayette",2013,44,108
"Lafayette",2013,45,161
"Lafayette",2013,46,167
"Lafayette",2013,47,147
"Lafayette",2013,48,136
"Lafayette",2013,49,192
"Lafayette",2013,50,177
"Lafayette",2013,51,187
"Lafayette",2013,52,264
"Lafayette",2014,1,215
"Lafayette",2014,2,213
"Lafayette",2014,3,49
"Lafayette",2014,4,236
"Lafayette",2014,5,200
"Lafayette",2014,6,139
"Lafayette",2014,7,117
"Lafayette",2014,8,91
"Lafayette",2014,9,129
"Lafayette",2014,10,125
"Lafayette",2014,11,80
"Lafayette",2014,12,76
"Lafayette",2014,13,69
"Lafayette",2014,14,105
"Lafayette",2014,15,166
"Lafayette",2014,16,110
"Lafayette",2014,17,97
"Lafayette",2014,18,136
"Lafayette",2014,19,101
"Lafayette",2014,20,116
"Lafayette",2014,21,84
"Lafayette",2014,22,91
"Lafayette",2014,23,117
"Lafayette",2014,24,77
"Lafayette",2014,25,65
"Lafayette",2014,26,88
"Lafayette",2014,27,77
"Lafayette",2014,28,150
"Lafayette",2014,29,153
"Lafayette",2014,30,108
"Lafayette",2014,31,93
"Lafayette",2014,32,67
"Lafayette",2014,33,79
"Lafayette",2014,34,78
"Lafayette",2014,35,91
"Lafayette",2014,36,90
"Lafayette",2014,37,77
"Lafayette",2014,38,76
"Lafayette",2014,39,88
"Lafayette",2014,40,82
"Lafayette",2014,41,122
"Lafayette",2014,42,118
"Lafayette",2014,43,96
"Lafayette",2014,44,72
"Lafayette",2014,45,104
"Lafayette",2014,46,113
"Lafayette",2014,47,166
"Lafayette",2014,48,143
"Lafayette",2014,49,125
"Lafayette",2014,50,125
"Lafayette",2014,51,145
"Lafayette",2014,52,136
"Lafayette",2015,1,185
"Lafayette",2015,2,286
"Lafayette",2015,3,151
"Lafayette",2015,4,113
"Lafayette",2015,5,111
"Lafayette",2015,6,111
"Lafayette",2015,7,76
"Lafayette",2015,8,98
"Lafayette",2015,9,95
"Lafayette",2015,10,83
"Lafayette",2015,11,68
"Lafayette",2015,12,68
"Lafayette",2015,13,81
"Lafayette",2015,14,82
"Lafayette",2015,15,118
"Lafayette",2015,16,124
"Lafayette",2015,17,64
"Lafayette",2015,18,101
"Lafayette",2015,19,86
"Lafayette",2015,20,106
"Lafayette",2015,21,87
"Lafayette",2015,22,81
"Lafayette",2015,23,73
"Lafayette",2015,24,87
"Lafayette",2015,25,92
"Lafayette",2015,26,113
"Lafayette",2015,27,121
"Lafayette",2015,28,140
"Lafayette",2015,29,385
"Lafayette",2015,30,96
"Lafayette",2015,31,78
"Lafayette",2015,32,98
"Lafayette",2015,33,101
"Lafayette",2015,34,77
"Lafayette",2015,35,126
"Lafayette",2015,36,69
"Lafayette",2015,37,72
"Lafayette",2015,38,70
"Lafayette",2015,39,78
"Lafayette",2015,40,78
"Lafayette",2015,41,87
"Lafayette",2015,42,82
"Lafayette",2015,43,82
"Lafayette",2015,44,103
"Lafayette",2015,45,132
"Lafayette",2015,46,99
"Lafayette",2015,47,123
"Lafayette",2015,48,112
"Lafayette",2015,49,141
"Lafayette",2015,50,109
"Lafayette",2015,51,120
"Lafayette",2015,52,122
"Lafayette",2016,1,129
"Lafayette",2016,2,228
"Lafayette",2016,3,184
"Lafayette",2016,4,110
"Lafayette",2016,5,109
"Lafayette",2016,6,75
"Lafayette",2016,7,79
"Lafayette",2016,8,78
"Lafayette",2016,9,91
"Lafayette",2016,10,86
"Lafayette",2016,11,70
"Lafayette",2016,12,458
"Lafayette",2016,13,91
"Lafayette",2016,14,42
"Lafayette",2016,15,75
"Lafayette",2016,16,48
"Lafayette",2016,17,316
"Lafayette",2016,18,81
"Lafayette",2016,19,70
"Lafayette",2016,20,84
"Lafayette",2016,21,56
"Lafayette",2016,22,85
"Lafayette",2016,23,64
"Lafayette",2016,24,76
"Lafayette",2016,25,55
"Lafayette",2016,26,79
"Lafayette",2016,27,76
"Lafayette",2016,28,112
"Lafayette",2016,29,421
"Lafayette",2016,30,90
"Lafayette",2016,31,78
"Lafayette",2016,32,70
"Lafayette",2016,33,60
"Lafayette",2016,34,88
"Lafayette",2016,35,64
"Lafayette",2016,36,104
"Lafayette",2016,37,59
"Lafayette",2016,38,65
"Lafayette",2016,39,77
"Lafayette",2016,40,94
"Lafayette",2016,41,65
"Lafayette",2016,42,72
"Lafayette",2016,43,58
"Lafayette",2016,44,50
"Lafayette",2016,45,75
"Lafayette",2016,46,83
"Lafayette",2016,47,87
"Lafayette",2016,48,215
"Lafayette",2016,49,134
"Lafayette",2016,50,157
"Lafayette",2016,51,180
"Lafayette",2016,52,155
"Lafayette",2016,53,103
"Lafayette",2017,1,190
"Lafayette",2017,2,138
"Lafayette",2017,3,152
"Lafayette",2017,4,119
"Lafayette",2017,5,172
"Lafayette",2017,6,73
"Lafayette",2017,7,69
"Lafayette",2017,8,64
"Lafayette",2017,9,46
"Lafayette",2017,10,45
"Lafayette",2017,11,56
"Lafayette",2017,12,52
"Lafayette",2017,13,85
"Lafayette",2017,14,80
"Lafayette",2017,15,65
"Lafayette",2017,16,58
"Lafayette",2017,17,75
"Lafayette",2017,18,76
"Lafayette",2017,19,98
"Lafayette",2017,20,67
"Lafayette",2017,21,80
"Lafayette",2017,22,94
"Lafayette",2017,23,55
"Lafayette",2017,24,60
"Lafayette",2017,25,68
"Lafayette",2017,26,52
"Lafayette",2017,27,68
"Lafayette",2017,28,81
"Lafayette",2017,29,92
"Lafayette",2017,30,56
"Lafayette",2017,31,43
"Lafayette",2017,32,40
"Lafayette",2017,33,61
"Lafayette",2017,34,75
"Lafayette",2017,35,67
"Lafayette",2017,36,63
"Lafayette",2017,37,45
"Lafayette",2017,38,41
"Lafayette",2017,39,58
"Lafayette",2017,40,81
"Lafayette",2017,41,65
"Lafayette",2017,42,55
"Lafayette",2017,43,75
"Lafayette",2017,44,91
"Lafayette",2017,45,89
"Lafayette",2017,46,60
"Lafayette",2017,47,49
"Lafayette",2017,48,93
"Lafayette",2017,49,96
"Lafayette",2017,50,110
"Lafayette",2017,51,145
"Lafayette",2017,52,139
"Lafayette",2018,1,173
"Lafayette",2018,2,197
"Lafayette",2018,3,103
"Lafayette",2018,4,65
"Lafayette",2018,5,49
"Lafayette",2018,6,66
"Lafayette",2018,7,61
"Lafayette",2018,8,35
"Lafayette",2018,9,81
"Lafayette",2018,10,45
"Lafayette",2018,11,40
"Lafayette",2018,12,33
"Lafayette",2018,13,29
"Lafayette",2018,14,41
"Lafayette",2018,15,54
"Lafayette",2018,16,33
"Lafayette",2018,17,46
"Lafayette",2018,18,25
"Lafayette",2018,19,42
"Lafayette",2018,20,40
"Lafayette",2018,21,28
"Lafayette",2018,22,35
"Lafayette",2018,23,30
"Lafayette",2018,24,29
"Lafayette",2018,25,35
"Lafayette",2018,26,27
"Lafayette",2018,27,40
"Lafayette",2018,28,40
"Lafayette",2018,29,22
"Lafayette",2018,30,22
"Lafayette",2018,31,25
"Lafayette",2018,32,23
"Lafayette",2018,33,28
"Lafayette",2018,34,17
"Lafayette",2018,35,59
"Lafayette",2018,36,29
"Lafayette",2018,37,24
"Lafayette",2018,38,25
"Lafayette",2018,39,35
"Lafayette",2018,40,21
"Lafayette",2018,41,34
"Lafayette",2018,42,30
"Lafayette",2018,43,36
"Lafayette",2018,44,28
"Lafayette",2018,45,38
"Lafayette",2018,46,33
"Lafayette",2018,47,38
"Lafayette",2018,48,45
"Lafayette",2018,49,62
"Lafayette",2018,50,41
"Lafayette",2018,51,88
"Lafayette",2018,52,98
"Lafayette",2019,1,82
"Lafayette",2019,2,93
"Lafayette",2019,3,70
"Lafayette",2019,4,52
"Lafayette",2019,5,54
"Lafayette",2019,6,49
"Lafayette",2019,7,25
"Lafayette",2019,8,24
"Lafayette",2019,9,19
"Lafayette",2019,10,26
"Lafayette",2019,11,26
"Lafayette",2019,12,26
"Lafayette",2019,13,17
"Lafayette",2019,14,51
"Lafayette",2019,15,34
"Lafayette",2019,16,48
"Lafayette",2019,17,24
"Lafayette",2019,18,18
"Lafayette",2019,19,33
"Lafayette",2019,20,28
"Lafayette",2019,21,19
"Lafayette",2019,22,29
"Lafayette",2019,23,26
"Lafayette",2019,24,26
"Lafayette",2019,25,31
"Lafayette",2019,26,17
"Lafayette",2019,27,20
"Lafayette",2019,28,35
"Lafayette",2019,29,16
"Lafayette",2019,30,20
"Lafayette",2019,31,19
"Lafayette",2019,32,22
"Lafayette",2019,33,26
"Lafayette",2019,34,28
"Lafayette",2019,35,24
"Lafayette",2019,36,34
"Lafayette",2019,37,29
"Lafayette",2019,38,23
"Lafayette",2019,39,22
"Lafayette",2019,40,54
"Lafayette",2019,41,63
"Lafayette",2019,42,45
"Lafayette",2019,43,50
"Lafayette",2019,44,47
"Lafayette",2019,45,48
"Lafayette",2019,46,36
"Lafayette",2019,47,53
"Lafayette",2019,48,41
"Lafayette",2019,49,64
"Lafayette",2019,50,63
"Lafayette",2019,51,96
"Lafayette",2019,52,62
"Lafayette",2020,1,87
"Lafayette",2020,2,113
"Lafayette",2020,3,73
"Lafayette",2020,4,46
"Lafayette",2020,5,56
"Lafayette",2020,6,51
"Lafayette",2020,7,62
"Lafayette",2020,8,46
"Lafayette",2020,9,53
"Lafayette",2020,10,44
"Lafayette",2020,11,55
"Lafayette",2020,12,1426
"Lafayette",2020,13,3133
"Lafayette",2020,14,3247
"Lafayette",2020,15,5262
"Lafayette",2020,16,3686
"Lafayette",2020,17,2820
"Lafayette",2020,18,1442
"Lafayette",2020,19,877
"Lafayette",2020,20,851
"Lafayette",2020,21,693
"Lafayette",2020,22,617
"Lafayette",2020,23,626
"Lafayette",2020,24,638
"Lafayette",2020,25,655
"Lafayette",2020,26,1099
